,new_house_price,Is_samambaia_norte,n_rooms,has_condominium,value_condominium,has_parking,n_parking,house_size,house_hyperlink
2062,212000.0,0,2,1,0.0,1,1,42.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-1094079136
2063,215000.0,1,2,0,0.0,1,2,126.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/lote-com-casa-2-quartos-qr-403-1117406344
2064,153878.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/utilize-seu-fgts-na-entrada-1023321191
2065,168000.0,1,2,1,0.0,1,1,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-1e2-quartos-com-subsidio-de-ate-47mil-1103006638
2066,209000.0,0,2,1,0.0,1,1,42.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-com-vaga-de-garagem-1087660688
2067,209000.0,0,2,1,0.0,1,1,42.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-pronto-1082229246
2068,184000.0,1,2,1,0.0,1,1,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-qrts-com-lazer-completo-1104247818
2069,180000.0,1,1,1,0.0,0,0,100.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/qr-209-atencao-investidores-vendo-casa-com-3-kits-no-lote-998928640
2070,139000.0,1,3,1,0.0,1,2,115.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vendo-casa-na-qr623-r-139-000-1020495447
2071,57900.0,1,2,1,435.0,1,1,45.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/prestacao-r-900-00-agio-apartamento-02-quartos-no-residencial-olympic-qs-421-samamba-1110775981
2072,150000.0,1,2,1,420.0,1,1,54.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/agio-otima-localizacao-prazo-a-combinar-1117355689
2073,280000.0,0,3,1,0.0,1,3,200.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/oportunidade-de-negocio-02-casas-no-lote-de-esquinao-qr501-1020535584
2074,45000.0,1,3,0,0.0,1,2,0.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/agio-de-excelente-casa-3-quartos-em-samamabaia-norte-recem-pintada-r-45mil-apenas-1117344162
2075,65000.0,1,3,1,370.0,1,1,60.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/qn-412-agio-r-65-000-00-apartamento-60-m-com-3-quartos-sendo-1-suite-seguranca-24-horas-1113819968
2076,115000.0,1,2,1,420.0,1,1,54.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/agio-residencia-felicita-clube-nao-aceito-carro-1117336162
2077,147000.0,1,1,1,270.0,0,0,35.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/agio-de-35-mil-aceita-proposta-prestacao-baixa-1098495002
2078,163000.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-com-lazer-completo-1086749330
2079,212000.0,0,2,1,0.0,1,1,42.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-com-garagem-1103105864
2080,130000.0,1,3,1,0.0,1,1,130.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vendo-casa-na-qr-827-samamabaia-df-1018971542
2081,160000.0,0,1,1,280.0,0,0,30.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/residencial-east-side-992111965
2082,29999.0,0,3,1,0.0,1,3,126.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/qr-315-agio-baratissimo-so-r-29-999-casa-de-3-quartos-desocupada-nao-exijo-transferencia-1106963694
2083,260000.0,0,3,1,230.0,1,3,250.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/sobrado-na-estrutural-1117278566
2084,171000.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-com-2-quartos-ate-100-financiado-renda-a-partir-de-1-700-1117266703
2085,211000.0,0,2,1,300.0,1,1,44.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/ap-2-quartos-facil-de-compra-c-facilidades-pela-construtora-e-governo-1099913828
2086,165000.0,1,2,1,0.0,1,1,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/ganhe-ate-47-500-de-subsidio-ate-100-financiado-1066330776
2087,212080.0,0,2,1,0.0,1,1,42.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-com-prestacoes-baixos-1094390353
2088,315000.0,1,2,1,0.0,1,3,120.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/qr-406-rua-principal-atras-dos-comercios-e-comercial-estuda-troca-o-melhor-local-de-samam-1028000455
2089,168000.0,1,2,1,0.0,1,1,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/agende-uma-visita-e-venha-conhecer-nossas-condicoes-1017213591
2090,212000.0,0,2,1,0.0,1,1,44.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/pronto-p-morar-muitas-facilidades-ultimas-unidades-1098150184
2091,209900.0,0,2,1,0.0,1,1,44.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/2-quartos-pronto-com-facilidades-programa-casa-verde-e-amarela-1090922892
2092,193455.0,0,2,1,0.0,1,1,44.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/ap-2-quartos-obra-esta-adiantada-veja-possibilidade-de-compra-1017208885
2093,280000.0,1,2,1,0.0,1,2,128.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-2-quartos-aceita-financiamento-1117158834
2094,167000.0,1,1,1,0.0,1,1,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/ap-ate-100-financiado-lazer-completo-prestacao-baixa-1059429922
2095,202000.0,0,2,1,0.0,1,1,44.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/itbi-e-registro-ganhe-subsidio-ou-desconto-47-mil-1064210235
2096,329000.0,0,3,0,0.0,1,2,100.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/excelente-casa-de-laje-aceito-financiamento-bancario-1117140758
2097,175000.0,1,2,1,0.0,1,1,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/subsidio-de-ate-47-mil-ate-100-financiado-1068818214
2098,170000.0,1,2,1,0.0,1,1,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/1-ou-2-quartos-muitas-facilidades-pelo-programa-casa-verde-e-amarela-1103172819
2099,163000.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-com-itbi-e-registro-gratis-1087584536
2100,163500.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-1e2-quartos-com-melhores-precos-da-regiao-1065988528
2101,100000.0,1,2,0,0.0,0,0,0.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/credito-imobiliario-1117109309
2102,213000.0,0,2,1,0.0,1,1,42.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-com-vaga-de-garagem-1091273180
2103,168900.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-com-excelente-localizacao-1103892954
2104,179000.0,1,2,1,314.0,1,1,52.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/qs-406-otimo-apartamento-reformado-2-quartos-garagem-coberta-aceita-financiamento-1117085530
2105,2600000.0,0,5,1,0.0,1,5,999.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/lindissima-casa-em-lote-de-3000m2-condominio-fechado-5-quartos-suites-piscina-churrasqueir-1117085518
2106,279000.0,1,3,0,0.0,1,3,140.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/qr-204-otima-casa-3-quartos-suite-lado-metro-escriturada-1112489895
2107,190000.0,0,3,0,0.0,1,5,0.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/venda-casa-aguas-lindas-de-goias-1117074204
2108,94500.0,0,3,0,0.0,1,3,165.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/venda-de-agio-nao-exijo-transferencia-e-aceito-carro-1117070781
2109,185000.0,0,2,1,0.0,1,2,130.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/oportunidade-casa-2-quartos-na-qr-125-1117058198
2110,210000.0,1,2,1,366.0,1,1,50.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/excelente-apartamento-aceita-financiamento-e-fgts-1029211455
2111,270000.0,1,2,0,0.0,1,1,54.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/residencial-felicita-clube-otima-localizacao-1117047595
2112,393000.0,1,3,0,0.0,1,1,71.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/boulevard-das-palmeiras-proximo-ao-metro-1117046581
2113,133000.0,0,2,1,200.0,0,0,47.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/venda-de-apartamento-1117030382
2114,445000.0,1,4,0,0.0,1,2,218.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/otimo-sobrado-1091509332
2115,212100.0,0,2,1,0.0,1,1,44.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-pronto-e-com-facilidades-na-compra-veja-como-1097539206
2116,213000.0,0,2,1,0.0,1,1,42.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-pronto-para-morar-1091223267
2117,220000.0,1,2,1,0.0,1,2,150.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/aceito-financiamento-02-qts-laje-com-estrutura-1099483024
2118,2000000.0,1,2,1,0.0,0,0,0.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/imoveis-1116990608
2119,265000.0,1,2,1,0.0,1,1,53.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-sendo-uma-suite-aceita-financiamento-e-fgts-1018970820
2120,380000.0,1,2,0,0.0,1,1,60.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-com-2-quartos-1-suite-cozinha-planejada-1-vaga-na-garagem-lazer-completo-1116955206
2121,60000.0,1,2,0,0.0,1,1,200.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vendo-agio-65-mil-reais-1116950724
2122,370000.0,0,2,0,0.0,1,1,144.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-a-venda-na-qno-09-setor-o-1116947663
2123,365000.0,0,3,1,0.0,1,1,65.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamneto-03-quartos-qd-104-residencial-helena-1020531920
2124,45000.0,1,2,1,0.0,1,3,112.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/qr-433-agio-casa-2-quartos-so-45-mil-reais-1111005883
2125,290000.0,1,2,0,0.0,1,1,105.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-de-2-quartos-qr-402-imovel-ja-avaliado-pela-caixa-oportunidade-1116931326
2126,180000.0,0,2,1,0.0,1,1,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/prestacao-baixa-compre-c-renda-a-partir-de-1-mil-1097631616
2127,212000.0,0,2,1,250.0,1,1,43.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/pronto-para-morar-1093174695
2128,165000.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-com-excelente-localizacao-1081776307
2129,2600000.0,0,5,1,0.0,1,5,999.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/magnifica-casa-de-condominio-5-quartos-suites-br-060-lote-de-3000m2-piscina-churrasqueira-1116899276
2130,220000.0,0,2,1,550.0,1,1,64.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-padrao-1116877369
2131,270000.0,1,1,1,350.0,1,1,47600.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vendo-um-apartamento-na-praia-grande-1116860408
2132,363000.0,0,2,1,450.0,0,0,58.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/lindo-ap-2-qts-qd-302-boulevard-das-acacias-1116826732
2133,79900.0,1,2,1,435.0,1,1,50.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/aprestacao-720-00-agio-apartamento-02-quartos-residencial-renascer-qn-305-samam-1116811541
2134,215000.0,1,2,1,0.0,1,1,50.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/excelente-apartamento-qn-403-1022278860
2135,240000.0,0,2,1,300.0,1,1,48.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/edvaldo-moreira-vende-apartamento-2-quartos-com-suite-lazer-residencial-santorinni-sam-1001944900
2136,163800.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-com-lazer-completo-1087640865
2137,209000.0,0,2,1,0.0,1,1,42.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-pronto-para-morar-com-otimos-precos-1084557622
2138,165000.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-ate-100-financiado-1093176326
2139,168000.0,1,2,1,0.0,1,1,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-1e2-quartos-com-lazer-completo-1104325664
2140,212000.0,0,2,1,0.0,1,1,42.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-com-otimos-precos-1093970758
2141,15000.0,1,4,1,0.0,0,0,112.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/quer-vender-seu-imovel-tenho-clientes-cadastrados-para-diversas-quadras-ligue-nos-1019109057
2142,39900.0,1,2,1,0.0,1,2,112.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/qr-431-oportunidade-agio-casa-de-2-quartos-so-r-39-900-00-1110399319
2143,250000.0,1,2,1,461.0,1,1,53.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-com-armarios-planejados-predio-com-area-de-lazer-1093154563
2144,80000.0,0,1,1,370.0,1,1,38.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/agio-de-apart-no-res-viver-melhor-1059844112
2145,210000.0,0,2,1,0.0,1,1,44.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/pronto-p-morar-ate-100-financiado-veja-como-conseguir-1091070200
2146,160000.0,1,2,1,0.0,1,1,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/ap-facil-de-comprar-ate-100-financiado-veja-como-1017231715
2147,168000.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-com-excelente-localizacao-1094334022
2148,168000.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-otima-oportunidade-para-sair-do-aluguel-1102966075
2149,205000.0,0,1,1,0.0,1,1,36.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-no-residencial-viver-melhor-com-1-quarto-1116729969
2150,89900.0,1,3,1,0.0,1,2,150.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/agio-casa-03-quartos-com-suite-qr-606-1116718878
2151,160000.0,1,1,1,320.0,0,0,35.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/excelente-apartamento-de-01-quartos-com-suite-nascente-1116708622
2152,162830.0,1,1,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/ganhe-subsidio-e-tenha-seu-ap-ate-100-financiado-1045355812
2153,250000.0,1,3,1,400.0,1,1,60.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/otimo-apartamento-de-3-quartos-residencial-villa-di-capri-1116657761
2154,250000.0,1,3,1,400.0,1,1,60.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/otimo-apartamento-de-3-quartos-residencial-villa-di-capri-1116656467
2155,211990.0,0,2,1,0.0,1,1,43.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/ap-2-quartos-pronto-p-morar-venha-conhecer-nossos-decorado-e-condicoes-pelo-casa-verde-1097798934
2156,213000.0,0,2,1,0.0,1,1,42.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-com-precos-diferenciado-1091253056
2157,267000.0,0,2,1,0.0,1,1,54.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamentos-de-2-quartos-com-e-sem-suite-e-com-varanda-no-centro-urbano-1116638610
2158,163000.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-com-1e2-quartos-com-subsidio-de-47mil-1088532873
2159,168000.0,1,1,1,0.0,1,1,44.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/lazer-completo-1-ou-2-quartos-preco-mais-bararo-de-167-mil-1097817769
2160,235000.0,0,2,1,300.0,1,1,47.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/quadra-301-2-quartos-edificio-villa-bella-1071842300
2161,212000.0,0,2,1,0.0,1,1,42.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-com-garagem-vinculada-1103309099
2162,299000.0,1,2,0,0.0,1,2,105.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-com-2-quartos-1-suite-na-laje-e-com-estrutura-2-pavimentos-aceita-financiamento-1116609472
2163,208000.0,0,2,1,0.0,1,1,43.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/2-quartos-pronto-ate-100-financiado-ideal-p-renda-de-3500-se-for-menor-pode-consegui-1083376648
2164,330000.0,1,2,1,500.0,1,1,60.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vende-excelente-apartamento-residencial-por-do-sol-1116600348
2165,450000.0,0,3,0,0.0,1,2,126.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-na-laje-com-3-quartos-estrutura-para-pavimento-aceita-financiamento-1116600069
2166,163000.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-pelo-programa-casa-verde-e-amarela-1087185322
2167,209000.0,0,2,1,0.0,1,1,42.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-com-melhores-condicoes-no-df-1085052287
2168,203000.0,0,2,1,0.0,1,1,44.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/renda-a-partir-de-1900-ganhe-ate-47-mil-de-subsidio-use-fgts-1064048035
2169,45000.0,1,2,1,0.0,1,3,112.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/qr-433-agio-casa-2-quartos-so-r-45-000-00-nao-exijo-transferencia-1113535388
2170,65000.0,0,2,0,0.0,1,2,110.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/qr-502-proximo-ao-forum-e-posto-de-gasolina-e-restaurante-comunitario-duas-casas-no-lote-1116516188
2171,259900.0,1,5,1,0.0,1,2,135.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/essa-e-para-voce-investidor-vendo-excelente-sobrado-com-duas-residencias-3-4-confira-1116503474
2172,204900.0,0,2,1,0.0,1,1,54.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/oportunidade-unica-apartamento-no-res-villa-borghese-qs-303-ac-financiamento-54m-1116481659
2173,168000.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-1e2-quartos-com-subsidio-de-ate-47mil-1103900106
2174,54900000.0,0,1,1,231.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/atencao-urgente-54-900-excelente-agio-nao-exige-transferencia-qs-307-prestacoes-1116478142
2175,234900.0,0,2,1,0.0,1,1,49.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/oportunidade-unica-vendo-excelente-apto-res-rio-parana-qs-301-ac-financiamento-1116474505
2176,179900.0,1,3,1,0.0,1,2,130.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/oportunidade-p-voce-investidor-vendo-excelente-lote-esquina-duas-casas-confira-1116464626
2177,109900000.0,0,2,1,0.0,1,1,57.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/atencao-109-900-vendo-lindo-agio-qs307-57m-prestacoes-r-1536-2quartos-c-suite-1116464057
2178,150000000.0,1,3,1,0.0,1,2,100.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/compro-e-vendo-agio-mesmo-com-prestacoes-atrasadas-casa-apartamento-e-terreno-pagamos-1099568295
2179,169900.0,0,2,1,0.0,1,2,120.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/atencao-urgente-vendo-excelente-lote-com-casas-simples-na-qr-510-sozinha-no-lote-1116434353
2180,180000.0,1,1,1,0.0,1,1,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/prestacao-baixa-media-560-ate-47-mil-de-subsidio-1096011059
2181,210000.0,0,2,1,300.0,1,1,44.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/ap-2-quartos-com-garagem-pronto-p-morar-veja-as-facilidades-1098632104
2182,360000.0,1,2,1,1.0,1,1,57.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/lindo-apartamento-2-qts-57m-1116383537
2183,174000.0,1,2,1,0.0,1,1,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/prestacao-baixa-renda-a-partir-de-1500-veja-as-facilidades-1069733380
2184,168000.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2qrts-pelo-programa-casa-verde-e-amarela-1104345258
2185,400000.0,0,3,1,500.0,1,1,70.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/via-tropical-70m2-3-quartos-1116309597
2186,220000.0,1,4,0,0.0,1,3,0.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-com-2-quartos-sendo-1-suite-sala-cozinha-banheiro-social-3-vagas-na-garagem-1116309211
2187,162890.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/facilidades-o-financiamento-na-entrada-veja-as-vantagens-pelo-programa-casa-verde-e-a-1048618334
2188,2549999.0,0,5,1,276.0,1,5,3000.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/condominio-portaria-24hs-1019697640
2189,280000.0,0,2,1,460.0,1,1,56.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/residencial-sienna-992113743
2190,168000.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-qrts-com-melhores-preco-1103900296
2191,213000.0,0,2,1,0.0,1,1,44.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/2-quartos-pronto-p-morar-pelo-programa-casa-verde-e-amarela-1092322879
2192,205890.0,0,2,1,0.0,1,1,44.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-pronto-entrada-facilitada-itbi-e-registro-gratis-1077748806
2193,162890.0,1,2,1,0.0,1,1,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/entrada-facilitada-ganhe-desconto-itbi-e-registro-gratis-prestacao-baixa-1049748476
2194,250000.0,0,2,1,505.0,1,1,53.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vendo-apartamento-de-2-quartos-com-excelente-localizacao-1108905370
2195,209000.0,0,2,1,0.0,1,1,42.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-pronto-para-morar-2-quartos-1084085279
2196,168000.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/2-qrts-conjugado-pelo-programa-casa-verde-e-amarela-1104219181
2197,209008.0,0,2,1,0.0,1,1,42.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-quartos-com-melhores-precos-da-regiao-1088559752
2198,180000.0,1,2,1,0.0,1,1,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-com-lazer-completo-1103315744
2199,170000.0,1,1,1,0.0,1,1,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/ap-c-garagem-lazer-compelto-pode-ser-1-ou-2-quartos-1063893282
2200,209700.0,0,2,1,0.0,1,1,44.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/ap-2-quartos-pronto-p-morar-saia-ja-do-aluguel-ate-100-financiado-1087071901
2201,40000.0,0,1,1,270.0,0,0,36.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/agio-kitinete-qd-312-com-9-anos-de-prestacoes-pagas-possui-lazer-valor-60-000-000-1014237166
2202,420000.0,1,4,1,0.0,1,3,240.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vende-ou-troca-lindo-sobrado-nas-200-pares-por-casa-de-menor-valor-1018970943
2203,39000.0,1,2,1,0.0,0,0,45.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/qs-427-agio-so-39-mil-apartamento-2-quartos-nao-exijo-transferencia-prestacao-baixa-1107199969
2204,165000.0,1,2,1,0.0,1,1,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2-qrts-pelo-programa-casa-verde-e-amarela-1083103813
2205,289900.0,1,4,1,0.0,0,0,120.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/atencao-investidor-lote-com-4-kits-na-qr-206-escriturado-renda-de-r-2000-mes-confir-1116090162
2206,150000.0,0,2,1,0.0,1,2,80.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/qr-315-2-qts-1116079242
2207,20000.0,1,0,1,0.0,0,0,0.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vende-se-lote-1116071341
2208,203000.0,0,2,1,0.0,1,1,43.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-ate-100-financiado-subsidio-ou-desconto-ate-47-1062057500
2209,100000.0,1,0,0,0.0,0,0,0.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/vendo-lote-1116064412
2210,163000.0,1,2,1,0.0,1,1,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/apartamento-2qrts-conjugado-ate-zero-de-entrada-1087281252
2211,163500.0,1,2,1,0.0,0,0,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/2qrts-pelo-minha-casa-minha-vida-1019362404
2212,180000.0,1,1,1,0.0,1,1,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/ap-1-ou-2-quartos-ate-100-financiado-pelo-programa-casa-verde-e-amarela-1104366118
2213,169000.0,1,2,1,0.0,1,1,33.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/ate-100-financiado-veja-como-conseguir-prestacao-baixa-1073443524
2214,239900.0,0,2,1,0.0,1,1,60.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/atencao-imperdivel-lindo-apartamento-ao-lado-do-metro-ac-financiamento-2quartos-confi-1116055662
2215,89900.0,1,2,0,0.0,1,2,0.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/casa-qr-410--trata-se-de-um-agio-1116039288
2216,404900.0,0,2,1,0.0,1,1,65.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/atencao-urgente-lindo-apto-2quartos-c-suite-via-solare-ac-financiamento-melhor-condom-1116019494
2217,204000.0,0,2,1,0.0,1,1,43.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/predio-ja-construido-muitas-facilidades-veja-como-1066337106
2218,139000.0,1,3,0,0.0,1,1,140.0,https://df.olx.com.br/distrito-federal-e-regiao/imoveis/lote-de-140m-a-venda-com-3-kits-de-1-quarto-escriturado-1115981672
